temperature,ordered_probability,amorphous_probability
1.208,0.666596,0.333404
1.208,0.685694,0.314306
1.208,0.027802,0.972198
1.208,0.984378,0.015622
1.208,0.018562,0.981438
1.208,0.969166,0.030834
1.208,0.018877,0.981123
1.208,0.295191,0.704809
1.208,0.000112,0.999888
1.208,0.407504,0.592496
1.208,0.189206,0.810794
1.208,0.985848,0.014152
1.208,0.328662,0.671338
1.208,0.003545,0.996455
1.208,0.177422,0.822578
1.208,0.981041,0.018959
1.208,0.036064,0.963936
1.208,7e-06,0.999993
1.208,0.923033,0.076967
1.208,0.004871,0.995129
1.208,0.008562,0.991438
1.208,0.002093,0.997907
1.208,0.077827,0.922173
1.208,0.012603,0.987397
1.208,0.021011,0.978988
1.208,0.505719,0.494281
1.208,0.999774,0.000226
1.208,0.000312,0.999688
1.208,0.234377,0.765623
1.208,0.0004,0.9996
1.208,0.017179,0.982821
1.208,0.031087,0.968913
1.208,0.027921,0.972079
1.208,0.533973,0.466027
1.208,0.00841,0.99159
1.208,0.003241,0.996759
1.208,0.834549,0.165451
1.208,0.010653,0.989347
1.208,7.2e-05,0.999928
1.208,0.039782,0.960218
1.208,8e-06,0.999992
1.208,0.793821,0.206179
1.208,0.98348,0.01652
1.208,0.653023,0.346977
1.208,0.685842,0.314158
1.208,0.011824,0.988176
1.208,0.9065,0.0935
1.208,0.419067,0.580933
1.208,0.007212,0.992788
1.208,0.001095,0.998905
1.208,0.920065,0.079935
1.208,0.995698,0.004302
1.208,0.094633,0.905367
1.208,0.000579,0.99942
1.208,0.108932,0.891068
1.208,0.838039,0.161961
1.208,3.1e-05,0.999969
1.208,0.92223,0.07777
1.208,0.023702,0.976298
1.208,7.8e-05,0.999922
1.208,0.42287,0.57713
1.208,0.999875,0.000125
1.208,0.987273,0.012727
1.208,0.016535,0.983465
1.208,0.00128,0.99872
1.214,0.053512,0.946488
1.214,0.272255,0.727745
1.214,0.976563,0.023437
1.214,0.94883,0.05117
1.214,0.08758,0.91242
1.214,0.000939,0.999062
1.214,0.911458,0.088542
1.214,0.000341,0.999659
1.214,0.229941,0.770059
1.214,0.979256,0.020744
1.214,3.2e-05,0.999968
1.214,0.002799,0.9972
1.214,0.075253,0.924747
1.214,0.016299,0.983702
1.214,0.984961,0.015039
1.214,0.995432,0.004567
1.214,0.094614,0.905386
1.214,0.117381,0.882619
1.214,2e-06,0.999998
1.214,0.00139,0.99861
1.214,0.984208,0.015792
1.214,0.28972,0.71028
1.214,0.198835,0.801165
1.214,0.000599,0.999401
1.214,0.0016,0.9984
1.214,0.606635,0.393365
1.214,0.957428,0.042572
1.214,0.002773,0.997227
1.214,0.001063,0.998937
1.214,0.806693,0.193307
1.214,0.899428,0.100572
1.214,0.012758,0.987242
1.214,0.814021,0.185979
1.214,0.000802,0.999198
1.214,0.197367,0.802633
1.214,0.251943,0.748057
1.214,0.004249,0.995751
1.214,0.023329,0.976671
1.214,5.1e-05,0.999949
1.214,0.704192,0.295808
1.214,0.001515,0.998485
1.214,0.621319,0.378681
1.214,0.001868,0.998132
1.214,0.006091,0.993909
1.214,0.112364,0.887636
1.214,0.000866,0.999134
1.214,0.070581,0.929419
1.214,9.7e-05,0.999903
1.214,0.016988,0.983012
1.214,0.949235,0.050765
1.214,0.15938,0.840619
1.214,0.988648,0.011353
1.214,0.698948,0.301052
1.214,0.99853,0.00147
1.214,0.000332,0.999668
1.214,0.000748,0.999252
1.214,0.000806,0.999194
1.214,3.1e-05,0.999969
1.214,0.925655,0.074345
1.214,0.944156,0.055844
1.214,0.000113,0.999887
1.214,0.002763,0.997237
1.214,0.873738,0.126262
1.214,0.464607,0.535393
1.214,0.999574,0.000426
1.214,0.9697,0.0303
1.214,1.5e-05,0.999985
1.214,0.074532,0.925468
1.214,0.119489,0.880511
1.214,0.003569,0.996431
1.214,0.243532,0.756468
1.214,0.006829,0.993171
1.214,0.654758,0.345242
1.214,0.001317,0.998683
1.214,7.4e-05,0.999926
1.214,0.979191,0.020809
1.214,0.997929,0.002071
1.214,0.109733,0.890267
1.214,0.985587,0.014413
1.214,0.007086,0.992914
1.214,0.945159,0.054841
1.214,0.000156,0.999844
1.214,0.004134,0.995866
1.214,0.004051,0.995949
1.214,0.040615,0.959385
1.214,0.951609,0.048391
1.214,0.05417,0.94583
1.214,0.000449,0.999552
1.214,0.966295,0.033705
1.214,0.158468,0.841532
1.214,0.938646,0.061354
1.214,0.996801,0.003199
1.214,0.208323,0.791677
1.214,0.017264,0.982736
1.214,0.002344,0.997656
1.214,0.998122,0.001878
1.214,0.005739,0.994261
1.214,0.408699,0.591301
1.214,0.00094,0.99906
1.214,0.634277,0.365723
1.22,0.985118,0.014881
1.22,0.000224,0.999776
1.22,0.936135,0.063865
1.22,0.000286,0.999714
1.22,0.127128,0.872872
1.22,5e-06,0.999995
1.22,0.68411,0.31589
1.22,0.547745,0.452255
1.22,0.001487,0.998513
1.22,0.081035,0.918965
1.22,2.1e-05,0.999979
1.22,0.756182,0.243818
1.22,0.001091,0.998909
1.22,0.308592,0.691408
1.22,0.00011,0.99989
1.22,0.197907,0.802093
1.22,0.989103,0.010897
1.22,0.898835,0.101165
1.22,0.619342,0.380658
1.22,0.122136,0.877864
1.22,0.014496,0.985504
1.22,0.952882,0.047118
1.22,0.697391,0.302609
1.22,0.115319,0.884681
1.22,0.010807,0.989193
1.22,3.8e-05,0.999962
1.22,0.030028,0.969972
1.22,0.036988,0.963012
1.22,0.007389,0.992611
1.22,0.000265,0.999735
1.22,0.010633,0.989367
1.22,0.981053,0.018947
1.22,3.5e-05,0.999965
1.22,1e-06,0.999999
1.22,0.957841,0.042159
1.22,0.26358,0.73642
1.22,0.998989,0.001011
1.22,0.785414,0.214586
1.22,0.999096,0.000904
1.22,0.004491,0.995509
1.22,0.042783,0.957217
1.22,8.8e-05,0.999912
1.22,0.188128,0.811873
1.22,0.00069,0.99931
1.22,0.019308,0.980692
1.22,0.241429,0.758571
1.22,0.264433,0.735567
1.22,0.003508,0.996492
1.22,0.771371,0.228629
1.22,0.068634,0.931366
1.22,0.081917,0.918083
1.22,0.241945,0.758055
1.22,0.000386,0.999614
1.22,0.051274,0.948725
1.22,0.000164,0.999836
1.22,0.091846,0.908154
1.22,0.109466,0.890534
1.22,0.927955,0.072045
1.22,0.00088,0.99912
1.22,0.322072,0.677928
1.22,0.026881,0.973119
1.22,0.990884,0.009116
1.22,7.8e-05,0.999922
1.22,0.001348,0.998652
1.22,0.289646,0.710354
1.22,0.02254,0.97746
1.22,0.001216,0.998784
1.22,0.175958,0.824043
1.22,0.049254,0.950746
1.22,0.336864,0.663136
1.22,0.007429,0.992571
1.22,0.047397,0.952603
1.22,0.280335,0.719665
1.22,0.499751,0.500249
1.22,0.000817,0.999183
1.22,0.018756,0.981244
1.22,0.004415,0.995585
1.22,0.067675,0.932325
1.22,0.99843,0.00157
1.22,0.000182,0.999818
1.22,0.812528,0.187472
1.22,0.003219,0.996781
1.22,0.079789,0.920211
1.22,0.997433,0.002567
1.22,0.000778,0.999222
1.22,0.001925,0.998075
1.22,0.000284,0.999716
1.22,0.001666,0.998334
1.22,0.195423,0.804577
1.22,0.00027,0.99973
1.22,0.996917,0.003083
1.22,7.6e-05,0.999924
1.22,0.171233,0.828767
1.22,0.175597,0.824403
1.22,2e-06,0.999998
1.22,0.035216,0.964784
1.22,0.963162,0.036838
1.22,0.988083,0.011917
1.22,0.10741,0.89259
1.22,0.000304,0.999696
1.226,0.778393,0.221607
1.226,0.004415,0.995585
1.226,0.006233,0.993767
1.226,0.000453,0.999547
1.226,0.996068,0.003932
1.226,0.002257,0.997743
1.226,1.5e-05,0.999985
1.226,0.976122,0.023878
1.226,0.814323,0.185677
1.226,7.7e-05,0.999923
1.226,0.013025,0.986975
1.226,6e-05,0.99994
1.226,8e-06,0.999992
1.226,0.267773,0.732227
1.226,5.1e-05,0.999949
1.226,0.88598,0.11402
1.226,0.031973,0.968027
1.226,0.0,1.0
1.226,4.3e-05,0.999957
1.226,0.098443,0.901557
1.226,0.072868,0.927132
1.226,0.00549,0.99451
1.226,0.002903,0.997097
1.226,8.7e-05,0.999913
1.226,0.000113,0.999887
1.226,0.967491,0.032509
1.226,9.7e-05,0.999903
1.226,0.943974,0.056027
1.226,1e-06,0.999999
1.226,0.340024,0.659976
1.226,0.002074,0.997926
1.226,0.990117,0.009883
1.226,0.98696,0.01304
1.226,0.004363,0.995637
1.226,0.000265,0.999735
1.226,0.008675,0.991325
1.226,0.257927,0.742073
1.226,0.071256,0.928744
1.226,0.002657,0.997344
1.226,0.496916,0.503084
1.226,1.2e-05,0.999988
1.226,7e-06,0.999993
1.226,0.013901,0.986099
1.226,0.086403,0.913597
1.226,0.432674,0.567326
1.226,0.001528,0.998472
1.226,0.002344,0.997656
1.226,0.027999,0.972001
1.226,0.002456,0.997544
1.226,0.002537,0.997463
1.226,0.030203,0.969797
1.226,0.000252,0.999748
1.226,0.03023,0.96977
1.226,0.000104,0.999896
1.226,0.048798,0.951202
1.226,0.040931,0.959069
1.226,0.712829,0.287171
1.226,3.2e-05,0.999968
1.226,0.013491,0.986509
1.226,0.000288,0.999712
1.226,0.003854,0.996146
1.226,0.993794,0.006206
1.226,0.211058,0.788942
1.226,4e-05,0.99996
1.226,0.097895,0.902105
1.226,0.051718,0.948282
1.226,0.299287,0.700713
1.226,0.398841,0.601159
1.226,0.020831,0.979169
1.226,0.000782,0.999218
1.226,0.080317,0.919683
1.226,0.006407,0.993593
1.226,0.00476,0.99524
1.226,0.277899,0.722101
1.226,0.008934,0.991066
1.226,0.007889,0.992111
1.226,3.6e-05,0.999964
1.226,0.136125,0.863875
1.226,0.009337,0.990663
1.226,0.190171,0.809829
1.226,0.864661,0.135339
1.226,0.932511,0.067489
1.226,0.99684,0.003161
1.226,0.00082,0.99918
1.226,5e-05,0.99995
1.226,0.025039,0.974961
1.226,0.000734,0.999266
1.226,0.001915,0.998085
1.226,0.02761,0.97239
1.226,0.800617,0.199383
1.226,0.011835,0.988166
1.226,0.000706,0.999294
1.226,0.336637,0.663363
1.226,0.986413,0.013587
1.226,0.560218,0.439782
1.226,0.001869,0.998131
1.226,0.015457,0.984543
1.226,0.033528,0.966472
1.226,0.041903,0.958097
1.226,0.131026,0.868974
1.232,0.220146,0.779854
1.232,0.004342,0.995658
1.232,0.046378,0.953622
1.232,0.024063,0.975937
1.232,0.000173,0.999827
1.232,0.142898,0.857102
1.232,9.8e-05,0.999902
1.232,0.089389,0.910611
1.232,0.999749,0.000251
1.232,0.017459,0.982541
1.232,0.5632,0.4368
1.232,2.4e-05,0.999976
1.232,0.159048,0.840952
1.232,0.016238,0.983762
1.232,0.975156,0.024844
1.232,0.010217,0.989783
1.232,0.001704,0.998296
1.232,0.770675,0.229325
1.232,0.142072,0.857928
1.232,6e-06,0.999994
1.232,0.484711,0.515289
1.232,0.013441,0.986559
1.232,0.002879,0.997121
1.232,0.001713,0.998287
1.232,0.864251,0.135749
1.232,0.036072,0.963928
1.232,0.258371,0.741629
1.232,0.442868,0.557132
1.232,0.00121,0.99879
1.232,9e-06,0.999991
1.232,0.000323,0.999677
1.232,0.04079,0.95921
1.232,0.911752,0.088248
1.232,0.01541,0.98459
1.232,0.715685,0.284315
1.232,0.000779,0.999221
1.232,2.1e-05,0.999979
1.232,0.350365,0.649635
1.232,0.000942,0.999058
1.232,0.033461,0.966539
1.232,0.012966,0.987034
1.232,0.444812,0.555188
1.232,0.001952,0.998048
1.232,0.000318,0.999682
1.232,0.000228,0.999772
1.232,0.67856,0.32144
1.232,2.9e-05,0.999971
1.232,6e-06,0.999994
1.232,0.586286,0.413714
1.232,0.053031,0.946969
1.232,0.95094,0.049061
1.232,3.1e-05,0.999969
1.232,8.1e-05,0.999919
1.232,0.019929,0.980071
1.232,0.000344,0.999656
1.232,0.030647,0.969353
1.232,0.000585,0.999415
1.232,0.5711,0.4289
1.232,2.1e-05,0.999979
1.232,4.3e-05,0.999957
1.232,0.119724,0.880276
1.232,0.000213,0.999787
1.232,0.038943,0.961057
1.232,0.015095,0.984905
1.232,0.771852,0.228148
1.232,0.925327,0.074673
1.232,0.000175,0.999825
1.232,0.005322,0.994678
1.232,0.542028,0.457972
1.232,0.013809,0.986191
1.232,0.073899,0.926101
1.232,0.949477,0.050523
1.232,0.000909,0.999091
1.232,0.083444,0.916556
1.232,0.438368,0.561632
1.232,0.002158,0.997842
1.232,0.058921,0.941079
1.232,0.464024,0.535976
1.232,0.090546,0.909454
1.232,0.066151,0.933849
1.232,0.000244,0.999756
1.232,0.015659,0.984341
1.232,0.289736,0.710264
1.232,0.000151,0.999849
1.232,0.021494,0.978506
1.232,0.000687,0.999313
1.232,0.994181,0.005819
1.232,0.483815,0.516185
1.232,0.021879,0.978121
1.232,0.233676,0.766324
1.232,0.024957,0.975043
1.232,9e-06,0.999991
1.232,0.01841,0.98159
1.232,0.004099,0.995901
1.232,0.0867,0.9133
1.232,0.183423,0.816577
1.232,0.258293,0.741707
1.232,0.214035,0.785965
1.232,0.059001,0.940999
1.232,0.000367,0.999633
1.238,0.658352,0.341648
1.238,0.824007,0.175993
1.238,0.00301,0.99699
1.238,0.00818,0.99182
1.238,0.201462,0.798538
1.238,0.362053,0.637948
1.238,2.5e-05,0.999975
1.238,0.997897,0.002103
1.238,0.804103,0.195897
1.238,0.004004,0.995996
1.238,0.117137,0.882863
1.238,7.1e-05,0.999929
1.238,0.001251,0.998749
1.238,0.813944,0.186056
1.238,0.001586,0.998414
1.238,0.008246,0.991754
1.238,5.4e-05,0.999946
1.238,0.015352,0.984648
1.238,0.0,1.0
1.238,0.959022,0.040978
1.238,0.040487,0.959513
1.238,0.000165,0.999835
1.238,0.897443,0.102557
1.238,0.007703,0.992298
1.238,0.022835,0.977165
1.238,0.554627,0.445373
1.238,0.129864,0.870136
1.238,0.000359,0.999641
1.238,0.439546,0.560454
1.238,0.869062,0.130938
1.238,0.000389,0.999611
1.238,0.000146,0.999854
1.238,0.019739,0.980261
1.238,0.001684,0.998316
1.238,0.490705,0.509295
1.238,0.00011,0.99989
1.238,0.001332,0.998668
1.238,0.59318,0.40682
1.238,0.000683,0.999317
1.238,0.032912,0.967088
1.238,5e-06,0.999995
1.238,0.24176,0.75824
1.238,0.42183,0.57817
1.238,0.997305,0.002695
1.238,0.118271,0.881729
1.238,0.931269,0.068731
1.238,0.005596,0.994404
1.238,7.1e-05,0.999929
1.238,0.933149,0.066851
1.238,0.000813,0.999187
1.238,0.112116,0.887884
1.238,4.5e-05,0.999955
1.238,0.000109,0.999891
1.238,0.550329,0.449671
1.238,0.137349,0.862651
1.238,0.077524,0.922476
1.238,0.630674,0.369326
1.238,5.5e-05,0.999945
1.238,0.830224,0.169776
1.238,1.2e-05,0.999988
1.238,0.002152,0.997848
1.238,0.972745,0.027255
1.238,0.340405,0.659595
1.238,0.071725,0.928275
1.238,0.002746,0.997254
1.238,1.8e-05,0.999982
1.238,0.454731,0.545269
1.238,7e-06,0.999993
1.238,2.8e-05,0.999972
1.238,0.040116,0.959884
1.238,0.0289,0.9711
1.238,0.004694,0.995306
1.238,0.204155,0.795845
1.238,0.017689,0.982311
1.238,0.000114,0.999886
1.238,9e-06,0.999991
1.238,0.155451,0.844549
1.238,0.997442,0.002558
1.238,0.967979,0.032021
1.238,0.000494,0.999506
1.238,0.004582,0.995418
1.238,1.2e-05,0.999988
1.238,0.000567,0.999433
1.238,0.002052,0.997948
1.238,0.028608,0.971392
1.238,0.000438,0.999562
1.238,0.0,1.0
1.238,0.035356,0.964644
1.238,0.946363,0.053637
1.238,0.089638,0.910362
1.238,0.355299,0.644701
1.238,0.024765,0.975235
1.238,0.000311,0.999689
1.238,0.00456,0.99544
1.238,0.296203,0.703797
1.238,0.004499,0.9955
1.238,0.001626,0.998374
1.238,0.083749,0.916251
1.238,0.000181,0.999819
1.238,3.7e-05,0.999963
1.244,0.019545,0.980455
1.244,0.00077,0.99923
1.244,2e-06,0.999998
1.244,0.385889,0.614111
1.244,0.963893,0.036107
1.244,0.000918,0.999082
1.244,0.020212,0.979788
1.244,0.972883,0.027117
1.244,0.102414,0.897586
1.244,0.003696,0.996304
1.244,0.000455,0.999545
1.244,0.019323,0.980677
1.244,0.172843,0.827157
1.244,0.656269,0.343731
1.244,0.001496,0.998504
1.244,0.001246,0.998754
1.244,0.005106,0.994894
1.244,0.004211,0.995789
1.244,0.037908,0.962092
1.244,0.012662,0.987338
1.244,0.019675,0.980325
1.244,0.392104,0.607896
1.244,0.768711,0.231289
1.244,0.006427,0.993573
1.244,0.00283,0.99717
1.244,0.500274,0.499726
1.244,0.912454,0.087546
1.244,0.581755,0.418245
1.244,1e-05,0.99999
1.244,0.0003,0.9997
1.244,0.003711,0.996289
1.244,3e-06,0.999997
1.244,2.6e-05,0.999974
1.244,0.072006,0.927994
1.244,0.724397,0.275603
1.244,0.24585,0.75415
1.244,0.025547,0.974453
1.244,0.002645,0.997355
1.244,0.019489,0.980511
1.244,0.322946,0.677054
1.244,0.907849,0.092151
1.244,0.05073,0.94927
1.244,0.249809,0.750191
1.244,0.504021,0.495979
1.244,0.230088,0.769912
1.244,6.8e-05,0.999932
1.244,0.248844,0.751156
1.244,0.72985,0.27015
1.244,0.002227,0.997772
1.244,0.00861,0.99139
1.244,0.586234,0.413766
1.244,0.003307,0.996693
1.244,0.159889,0.840111
1.244,0.18215,0.81785
1.244,0.000669,0.999331
1.244,0.006179,0.993821
1.244,0.312543,0.687457
1.244,0.969441,0.030559
1.244,0.000375,0.999625
1.244,0.18011,0.81989
1.244,0.000129,0.999871
1.244,0.565336,0.434664
1.244,0.012221,0.987779
1.244,3e-06,0.999997
1.244,0.000743,0.999257
1.244,2e-05,0.99998
1.244,0.270868,0.729132
1.244,0.000694,0.999306
1.244,0.000451,0.999548
1.244,0.313723,0.686277
1.244,0.000196,0.999804
1.244,0.015398,0.984602
1.244,0.87802,0.12198
1.244,0.005521,0.994479
1.244,0.970133,0.029867
1.244,0.028813,0.971187
1.244,0.022643,0.977357
1.244,0.000642,0.999358
1.244,0.000386,0.999614
1.244,0.120802,0.879198
1.244,0.161986,0.838014
1.244,0.026865,0.973134
1.244,0.000234,0.999766
1.244,0.239572,0.760428
1.244,0.005945,0.994055
1.244,0.000193,0.999807
1.244,0.1059,0.8941
1.244,0.142533,0.857467
1.244,0.000146,0.999854
1.244,0.855717,0.144283
1.244,0.975826,0.024174
1.244,0.02145,0.97855
1.244,0.986485,0.013515
1.244,1.7e-05,0.999983
1.244,0.230783,0.769217
1.244,0.729276,0.270724
1.244,0.081986,0.918014
1.244,0.055094,0.944906
1.244,0.115434,0.884566
1.244,0.02152,0.97848
1.25,0.001161,0.998839
1.25,9e-06,0.999991
1.25,0.870182,0.129818
1.25,0.002658,0.997342
1.25,0.162959,0.837041
1.25,0.003385,0.996616
1.25,0.000273,0.999727
1.25,2.9e-05,0.999971
1.25,0.30151,0.69849
1.25,0.010688,0.989312
1.25,0.697088,0.302912
1.25,0.00761,0.99239
1.25,0.000594,0.999406
1.25,0.062252,0.937748
1.25,0.129901,0.870099
1.25,0.001583,0.998417
1.25,0.001516,0.998484
1.25,2.3e-05,0.999977
1.25,3.6e-05,0.999964
1.25,0.998952,0.001048
1.25,0.701073,0.298927
1.25,0.000976,0.999024
1.25,0.940933,0.059067
1.25,0.038169,0.961831
1.25,0.006419,0.993581
1.25,0.960758,0.039243
1.25,2.2e-05,0.999979
1.25,0.498818,0.501182
1.25,0.00916,0.99084
1.25,0.891845,0.108155
1.25,0.004949,0.995051
1.25,0.000214,0.999786
1.25,0.865425,0.134575
1.25,0.411026,0.588974
1.25,0.001926,0.998074
1.25,0.00543,0.99457
1.25,0.021701,0.978299
1.25,0.169739,0.830261
1.25,0.264118,0.735882
1.25,0.0,1.0
1.25,0.086185,0.913815
1.25,0.00184,0.99816
1.25,0.000735,0.999266
1.25,0.999396,0.000604
1.25,0.001224,0.998776
1.25,0.002043,0.997957
1.25,0.040219,0.959781
1.25,0.00955,0.99045
1.25,0.038705,0.961295
1.25,0.034059,0.965941
1.25,0.000679,0.999321
1.25,0.000784,0.999216
1.25,0.573082,0.426918
1.25,0.001351,0.998649
1.25,8.5e-05,0.999915
1.25,0.031271,0.968729
1.25,2.9e-05,0.999971
1.25,0.288508,0.711492
1.25,0.000204,0.999796
1.25,0.992981,0.007019
1.25,0.034929,0.965071
1.25,0.905611,0.094389
1.25,0.004073,0.995927
1.25,0.773761,0.226239
1.25,3e-06,0.999997
1.25,6e-06,0.999994
1.25,0.591448,0.408552
1.25,9.6e-05,0.999904
1.25,0.023749,0.976251
1.25,0.148828,0.851172
1.25,0.020458,0.979542
1.25,8e-05,0.99992
1.25,0.232507,0.767493
1.25,0.821524,0.178476
1.25,0.040587,0.959413
1.25,0.199527,0.800473
1.25,0.95709,0.04291
1.25,5.1e-05,0.999949
1.25,0.121419,0.878581
1.25,0.727598,0.272402
1.25,0.228737,0.771263
1.25,0.027895,0.972105
1.25,0.208901,0.791099
1.25,0.488294,0.511706
1.25,0.004544,0.995456
1.25,0.999942,5.8e-05
1.25,0.507165,0.492835
1.25,9.3e-05,0.999907
1.25,0.101753,0.898247
1.25,0.014989,0.985011
1.25,8.6e-05,0.999914
1.25,0.904175,0.095825
1.25,0.012679,0.987321
1.25,0.146459,0.853541
1.25,0.965057,0.034943
1.25,0.115173,0.884826
1.25,0.00084,0.99916
1.25,0.089078,0.910922
1.25,0.003484,0.996516
1.25,0.064145,0.935855
1.256,0.002698,0.997302
1.256,0.999943,5.7e-05
1.256,0.01376,0.98624
1.256,0.992178,0.007822
1.256,8e-06,0.999992
1.256,0.045513,0.954487
1.256,0.000391,0.999609
1.256,0.800556,0.199444
1.256,0.079982,0.920018
1.256,0.189988,0.810012
1.256,0.027019,0.972981
1.256,0.01607,0.98393
1.256,0.016638,0.983362
1.256,4.4e-05,0.999956
1.256,9e-05,0.99991
1.256,0.000154,0.999846
1.256,0.006714,0.993286
1.256,0.259405,0.740595
1.256,0.002054,0.997946
1.256,3e-06,0.999997
1.256,0.001122,0.998878
1.256,0.017614,0.982386
1.256,0.796138,0.203862
1.256,0.002914,0.997086
1.256,0.236607,0.763393
1.256,0.931298,0.068702
1.256,0.007722,0.992278
1.256,8e-05,0.99992
1.256,0.002707,0.997293
1.256,0.71004,0.28996
1.256,2e-06,0.999998
1.256,0.000375,0.999625
1.256,0.668168,0.331832
1.256,0.091591,0.908409
1.256,7e-06,0.999993
1.256,6.3e-05,0.999937
1.256,0.015219,0.984781
1.256,0.184697,0.815303
1.256,0.005254,0.994746
1.256,1.2e-05,0.999988
1.256,0.00019,0.99981
1.256,0.129475,0.870525
1.256,1.6e-05,0.999984
1.256,0.915646,0.084354
1.256,5.5e-05,0.999945
1.256,0.842858,0.157142
1.256,0.005161,0.994839
1.256,0.908984,0.091016
1.256,0.621321,0.378679
1.256,0.997781,0.002219
1.256,0.000831,0.999169
1.256,0.888858,0.111142
1.256,0.000221,0.999779
1.256,0.004741,0.995259
1.256,0.001956,0.998044
1.256,0.082765,0.917235
1.256,0.003763,0.996237
1.256,0.000318,0.999682
1.256,1.8e-05,0.999982
1.256,0.002496,0.997504
1.256,0.000274,0.999726
1.256,0.865315,0.134685
1.256,3.6e-05,0.999964
1.256,0.029607,0.970393
1.256,0.006901,0.993099
1.256,0.017537,0.982463
1.256,0.002675,0.997325
1.256,0.000562,0.999438
1.256,0.001713,0.998287
1.256,0.009358,0.990642
1.256,0.811058,0.188942
1.256,0.00045,0.99955
1.256,2.2e-05,0.999978
1.256,0.021375,0.978624
1.256,0.484967,0.515033
1.256,0.010657,0.989343
1.256,0.999227,0.000773
1.256,0.958764,0.041236
1.256,5e-05,0.99995
1.256,0.02359,0.97641
1.256,0.927975,0.072025
1.256,0.462891,0.53711
1.256,0.947145,0.052855
1.256,0.000966,0.999034
1.256,0.002268,0.997732
1.256,0.000545,0.999455
1.256,0.026983,0.973017
1.256,0.879339,0.120661
1.256,1.7e-05,0.999983
1.256,0.000445,0.999555
1.256,0.671371,0.328629
1.256,0.001517,0.998483
1.256,0.000357,0.999643
1.256,0.024859,0.975141
1.256,6.2e-05,0.999938
1.256,0.036778,0.963222
1.256,0.000962,0.999038
1.256,9.5e-05,0.999905
1.256,0.001658,0.998342
1.256,0.082938,0.917062
1.262,1.1e-05,0.999989
1.262,0.000238,0.999762
1.262,0.000852,0.999148
1.262,0.947938,0.052062
1.262,0.015085,0.984915
1.262,0.00184,0.99816
1.262,0.005243,0.994757
1.262,0.001425,0.998575
1.262,0.000206,0.999794
1.262,0.995888,0.004112
1.262,0.045226,0.954774
1.262,2e-06,0.999998
1.262,0.999904,9.6e-05
1.262,9.1e-05,0.999909
1.262,0.210355,0.789645
1.262,0.000246,0.999754
1.262,0.00235,0.99765
1.262,0.003747,0.996253
1.262,0.133859,0.866141
1.262,0.000251,0.999749
1.262,0.000366,0.999634
1.262,0.001819,0.998181
1.262,0.002928,0.997072
1.262,0.99327,0.00673
1.262,0.04615,0.95385
1.262,0.004754,0.995246
1.262,3.1e-05,0.999969
1.262,0.00063,0.99937
1.262,0.006591,0.993409
1.262,0.000423,0.999577
1.262,0.00024,0.99976
1.262,0.04205,0.95795
1.262,0.000712,0.999288
1.262,9e-05,0.99991
1.262,0.000265,0.999735
1.262,0.00299,0.99701
1.262,0.000163,0.999837
1.262,0.004274,0.995726
1.262,0.012649,0.987351
1.262,0.004756,0.995244
1.262,0.000312,0.999688
1.262,9.3e-05,0.999907
1.262,1.7e-05,0.999983
1.262,0.529396,0.470604
1.262,2e-06,0.999998
1.262,0.239961,0.760039
1.262,0.0,1.0
1.262,0.031311,0.968689
1.262,4.7e-05,0.999953
1.262,0.021904,0.978096
1.262,0.036844,0.963156
1.262,0.016361,0.983639
1.262,0.168766,0.831234
1.262,0.626162,0.373838
1.262,0.000214,0.999786
1.262,0.00019,0.99981
1.262,9e-06,0.999991
